order_id,sales,profit,quantity,category,sub_category,cost,total_cost,total_profit,order_date,customer_name,city,country,region,segment,ship_date,ship_mode,lon,lat,avg_profit
AZ-2012-3333420,252,35,5,office supplies,binders,85,217,175,3/20/2012,Hollie Morris,Poole,United Kingdom,North,Corporate,3/25/2012,Economy Plus,-1.987248,50.71505,25.89697347
AZ-2012-3333420,64,30,2,technology,accessories,34,34,60,3/20/2012,Hollie Morris,Poole,United Kingdom,North,Corporate,3/25/2012,Economy Plus,-1.987248,50.71505,74.10472279
AZ-2012-3337220,50,1,3,office supplies,paper,49,49,3,10/11/2012,Tahlia Coughlan,Heilbronn,Germany,Central,Corporate,10/13/2012,Priority,9.210879,49.1426929,25.89697347
AZ-2012-3337220,28,5,3,office supplies,storage,23,23,15,10/11/2012,Tahlia Coughlan,Heilbronn,Germany,Central,Corporate,10/13/2012,Priority,9.210879,49.1426929,25.89697347
AZ-2012-3337220,863,242,7,technology,phones,621,621,1694,10/11/2012,Tahlia Coughlan,Heilbronn,Germany,Central,Corporate,10/13/2012,Priority,9.210879,49.1426929,74.10472279
AZ-2012-334946,95,34,2,office supplies,envelopes,61,61,68,12/18/2012,John Harris,Murcia,Spain,South,Corporate,12/22/2012,Economy Plus,-1.1306544,37.9922399,25.89697347
AZ-2012-334946,36,0,4,office supplies,labels,36,36,0,12/18/2012,John Harris,Murcia,Spain,South,Corporate,12/22/2012,Economy Plus,-1.1306544,37.9922399,25.89697347
AZ-2012-334946,767,4,10,office supplies,storage,44,763,40,12/18/2012,John Harris,Murcia,Spain,South,Corporate,12/22/2012,Economy Plus,-1.1306544,37.9922399,25.89697347
AZ-2012-3365059,42,7,7,office supplies,labels,35,35,49,8/11/2012,Brian Garcia,Berlin,Germany,Central,Consumer,8/16/2012,Economy,13.404954,52.5200066,25.89697347
AZ-2012-3373330,769,154,7,furniture,chairs,615,615,1078,6/29/2012,Alex Greenwood,Berlin,Germany,Central,Consumer,7/4/2012,Economy,13.404954,52.5200066,42.22495756
AZ-2012-3373330,153,58,3,furniture,furnishings,95,95,174,6/29/2012,Alex Greenwood,Berlin,Germany,Central,Consumer,7/4/2012,Economy,13.404954,52.5200066,42.22495756
AZ-2012-3373330,64,26,5,office supplies,art,38,38,130,6/29/2012,Alex Greenwood,Berlin,Germany,Central,Consumer,7/4/2012,Economy,13.404954,52.5200066,25.89697347
AZ-2012-3373330,72,8,10,office supplies,binders,13,64,80,6/29/2012,Alex Greenwood,Berlin,Germany,Central,Consumer,7/4/2012,Economy,13.404954,52.5200066,25.89697347
AZ-2012-3373330,53,-9,4,office supplies,storage,62,62,-36,6/29/2012,Alex Greenwood,Berlin,Germany,Central,Consumer,7/4/2012,Economy,13.404954,52.5200066,25.89697347
AZ-2012-3373330,344,15,2,technology,copiers,329,329,30,6/29/2012,Alex Greenwood,Berlin,Germany,Central,Consumer,7/4/2012,Economy,13.404954,52.5200066,74.10472279
AZ-2012-3380048,134,4,2,furniture,chairs,130,130,8,6/2/2012,Bianca Whitford,Clamart,France,Central,Corporate,6/8/2012,Economy,2.257289,48.799815,42.22495756
AZ-2012-3380048,43,20,3,office supplies,art,23,23,60,6/2/2012,Bianca Whitford,Clamart,France,Central,Corporate,6/8/2012,Economy,2.257289,48.799815,25.89697347
AZ-2012-3385502,1080,36,7,furniture,bookcases,1044,1044,252,3/7/2012,Lorri Stratton,Nanterre,France,Central,Consumer,3/12/2012,Economy,2.215331,48.892423,42.22495756
AZ-2012-3385502,638,172,6,office supplies,storage,71,466,1032,3/7/2012,Lorri Stratton,Nanterre,France,Central,Consumer,3/12/2012,Economy,2.215331,48.892423,25.89697347
AZ-2012-3389949,478,239,7,office supplies,appliances,239,239,1673,3/26/2012,Rory Gunson,Hasselt,Belgium,Central,Consumer,3/26/2012,Immediate,5.33248,50.93069,25.89697347
AZ-2012-3389949,178,59,4,office supplies,art,119,119,236,3/26/2012,Rory Gunson,Hasselt,Belgium,Central,Consumer,3/26/2012,Immediate,5.33248,50.93069,25.89697347
AZ-2012-3389949,511,189,4,office supplies,storage,95,322,756,3/26/2012,Rory Gunson,Hasselt,Belgium,Central,Consumer,3/26/2012,Immediate,5.33248,50.93069,25.89697347
AZ-2012-3389949,207,4,3,technology,accessories,203,203,12,3/26/2012,Rory Gunson,Hasselt,Belgium,Central,Consumer,3/26/2012,Immediate,5.33248,50.93069,74.10472279
AZ-2012-3398854,290,70,5,office supplies,storage,88,220,350,3/3/2012,Phoebe Moore,Oslo,Norway,North,Corporate,3/9/2012,Economy,10.7522454,59.9138688,25.89697347
AZ-2012-3409948,325,124,6,office supplies,storage,201,201,744,11/6/2012,Faith Chambers,Luton,United Kingdom,North,Consumer,11/12/2012,Economy,-0.4200255,51.8786707,25.89697347
AZ-2012-3435538,54,14,3,office supplies,paper,40,40,42,8/31/2012,Erin Wallis,Saint-Priest,France,Central,Corporate,9/2/2012,Economy Plus,4.947071,45.698938,25.89697347
AZ-2012-3435538,1622,324,3,technology,phones,1298,1298,972,8/31/2012,Erin Wallis,Saint-Priest,France,Central,Corporate,9/2/2012,Economy Plus,4.947071,45.698938,74.10472279
AZ-2012-3446417,47,15,5,office supplies,storage,32,32,75,5/21/2012,Courtney Hancock,Fareham,United Kingdom,North,Consumer,5/21/2012,Immediate,-1.1865868,50.8548464,25.89697347
AZ-2012-3448109,379,27,2,technology,copiers,352,352,54,1/9/2012,Betty Reynolds,Valencia,Spain,South,Corporate,1/13/2012,Economy,-0.3762881,39.4699075,74.10472279
AZ-2012-3450092,152,19,5,office supplies,art,90,133,95,4/4/2012,Xavier Synan,Venice,Italy,South,Consumer,4/9/2012,Economy,12.3155151,45.4408474,25.89697347
AZ-2012-3458834,71,1,5,office supplies,art,70,70,5,8/6/2012,Charles Builder,Brindisi,Italy,South,Consumer,8/11/2012,Economy Plus,17.9417616,40.6327278,25.89697347
AZ-2012-3458834,195,-62,6,office supplies,storage,257,257,-372,8/6/2012,Charles Builder,Brindisi,Italy,South,Consumer,8/11/2012,Economy Plus,17.9417616,40.6327278,25.89697347
AZ-2012-3477100,321,-141,5,office supplies,storage,462,462,-705,8/3/2012,Aaron Davey,Cork,Ireland,North,Consumer,8/7/2012,Economy,-8.4863157,51.8968917,25.89697347
AZ-2012-3477100,168,-24,11,technology,accessories,192,192,-264,8/3/2012,Aaron Davey,Cork,Ireland,North,Consumer,8/7/2012,Economy,-8.4863157,51.8968917,74.10472279
AZ-2012-3486509,72,-103,3,office supplies,appliances,175,175,-309,9/29/2012,Amelie North,Le Mans,France,Central,Corporate,10/1/2012,Economy Plus,0.199556,48.00611,25.89697347
AZ-2012-3486509,389,-217,16,office supplies,binders,301,606,-3472,9/29/2012,Amelie North,Le Mans,France,Central,Corporate,10/1/2012,Economy Plus,0.199556,48.00611,25.89697347
AZ-2012-3487079,80,18,7,office supplies,art,62,62,126,11/16/2012,Owen Howell,Auxerre,France,Central,Home Office,11/18/2012,Economy Plus,3.573781,47.798202,25.89697347
AZ-2012-3487079,45,4,3,office supplies,binders,41,41,12,11/16/2012,Owen Howell,Auxerre,France,Central,Home Office,11/18/2012,Economy Plus,3.573781,47.798202,25.89697347
AZ-2012-3487079,305,21,8,technology,accessories,284,284,168,11/16/2012,Owen Howell,Auxerre,France,Central,Home Office,11/18/2012,Economy Plus,3.573781,47.798202,74.10472279
AZ-2012-3490353,76,21,3,office supplies,art,55,55,63,8/16/2012,Travis Corchado,Leicester,United Kingdom,North,Corporate,8/21/2012,Economy,-1.1397592,52.6368778,25.89697347
AZ-2012-3490353,152,46,8,office supplies,binders,37,106,368,8/16/2012,Travis Corchado,Leicester,United Kingdom,North,Corporate,8/21/2012,Economy,-1.1397592,52.6368778,25.89697347
AZ-2012-3505333,593,70,5,technology,phones,523,523,350,10/18/2012,Lilly Le Grand,Montrouge,France,Central,Home Office,10/21/2012,Priority,2.317384,48.816363,74.10472279
AZ-2012-3505985,34,11,2,office supplies,art,23,23,22,7/18/2012,Lamar Lockhart,Berlin,Germany,Central,Consumer,7/24/2012,Economy,13.404954,52.5200066,25.89697347
AZ-2012-3505985,698,62,3,technology,accessories,636,636,186,7/18/2012,Lamar Lockhart,Berlin,Germany,Central,Consumer,7/24/2012,Economy,13.404954,52.5200066,74.10472279
AZ-2012-3505985,660,33,10,technology,phones,315,627,330,7/18/2012,Lamar Lockhart,Berlin,Germany,Central,Consumer,7/24/2012,Economy,13.404954,52.5200066,74.10472279
AZ-2012-3506713,122,49,5,office supplies,art,73,73,245,5/31/2012,Gregory Rodriguez,Herne,Germany,Central,Corporate,6/2/2012,Economy Plus,7.2009147,51.5368948,25.89697347
AZ-2012-3506713,102,14,5,office supplies,paper,88,88,70,5/31/2012,Gregory Rodriguez,Herne,Germany,Central,Corporate,6/2/2012,Economy Plus,7.2009147,51.5368948,25.89697347
AZ-2012-3515644,53,2,2,office supplies,art,51,51,4,10/15/2012,Jessica Paramor,Agde,France,Central,Corporate,10/22/2012,Economy,3.4768109,43.3088031,25.89697347
AZ-2012-3520474,720,50,5,furniture,bookcases,670,670,250,10/22/2012,Elijah Ruatoka,Northampton,United Kingdom,North,Home Office,10/26/2012,Economy Plus,-0.902656,52.240477,42.22495756
AZ-2012-3542766,296,95,7,office supplies,storage,201,201,665,12/4/2012,Alana Zahel,Nantes,France,Central,Consumer,12/9/2012,Economy,-1.553621,47.218371,25.89697347
AZ-2012-3581207,2219,25,8,technology,machines,2194,2194,200,11/10/2012,Walter Coley,Barcelona,Spain,South,Consumer,11/17/2012,Economy,2.1734035,41.3850639,74.10472279
AZ-2012-358335,15,5,1,office supplies,art,10,10,5,5/22/2012,Elise Ali,Vicenza,Italy,South,Home Office,5/22/2012,Immediate,11.5354214,45.5454787,25.89697347
AZ-2012-358335,68,-17,2,office supplies,storage,85,85,-34,5/22/2012,Elise Ali,Vicenza,Italy,South,Home Office,5/22/2012,Immediate,11.5354214,45.5454787,25.89697347
AZ-2012-3590299,2105,989,11,technology,copiers,1116,1116,10879,3/2/2012,Lamar Lockhart,Puertollano,Spain,South,Consumer,3/4/2012,Priority,-4.1078877,38.6884458,74.10472279
AZ-2012-3590299,815,-91,3,technology,machines,906,906,-273,3/2/2012,Lamar Lockhart,Puertollano,Spain,South,Consumer,3/4/2012,Priority,-4.1078877,38.6884458,74.10472279
AZ-2012-3601642,181,29,6,office supplies,art,152,152,174,9/29/2012,Rebecca Cook,Vienna,Austria,Central,Corporate,10/4/2012,Economy Plus,16.3738189,48.2081743,25.89697347
AZ-2012-3601642,90,43,4,office supplies,supplies,47,47,172,9/29/2012,Rebecca Cook,Vienna,Austria,Central,Corporate,10/4/2012,Economy Plus,16.3738189,48.2081743,25.89697347
AZ-2012-3603258,22,0,1,office supplies,art,22,22,0,6/26/2012,Jayden Ali,Villiers-le-Bel,France,Central,Consumer,6/26/2012,Immediate,2.387981,49.007379,25.89697347
AZ-2012-3603258,27,4,3,office supplies,labels,23,23,12,6/26/2012,Jayden Ali,Villiers-le-Bel,France,Central,Consumer,6/26/2012,Immediate,2.387981,49.007379,25.89697347
AZ-2012-3604436,155,51,5,technology,accessories,104,104,255,8/6/2012,Elisabeth Manson,Annemasse,France,Central,Consumer,8/10/2012,Economy,6.234158,46.193253,74.10472279
AZ-2012-3621371,80,19,6,office supplies,fasteners,61,61,114,11/2/2012,Sofia de Castella,Marseille,France,Central,Consumer,11/6/2012,Economy Plus,5.36978,43.296482,25.89697347
AZ-2012-3629477,266,61,6,office supplies,supplies,205,205,366,3/30/2012,George To Rot,Valladolid,Spain,South,Corporate,4/3/2012,Economy,-4.7245321,41.652251,25.89697347
AZ-2012-3630447,10,4,2,office supplies,binders,6,6,8,11/13/2012,Demi Hodgson,Aachen,Germany,Central,Consumer,11/14/2012,Priority,6.0838868,50.7753455,25.89697347
AZ-2012-3630447,26,1,2,office supplies,fasteners,25,25,2,11/13/2012,Demi Hodgson,Aachen,Germany,Central,Consumer,11/14/2012,Priority,6.0838868,50.7753455,25.89697347
AZ-2012-3635892,320,147,1,technology,copiers,173,173,147,3/26/2012,Donna Nash,Rotherham,United Kingdom,North,Corporate,4/1/2012,Economy,-1.3635009,53.4326035,74.10472279
AZ-2012-364031,30,4,2,office supplies,binders,26,26,8,7/3/2012,Tom Charlton,Torrevieja,Spain,South,Corporate,7/7/2012,Economy,-0.6808233,37.9847003,25.89697347
AZ-2012-3654996,51,15,1,office supplies,art,36,36,15,3/5/2012,Owen Howell,Runcorn,United Kingdom,North,Home Office,3/9/2012,Economy,-2.729673,53.342078,25.89697347
AZ-2012-3654996,58,17,2,office supplies,binders,41,41,34,3/5/2012,Owen Howell,Runcorn,United Kingdom,North,Home Office,3/9/2012,Economy,-2.729673,53.342078,25.89697347
AZ-2012-3655413,111,24,4,office supplies,paper,87,87,96,11/29/2012,Abigail Humffray,Bolzano,Italy,South,Consumer,11/29/2012,Immediate,11.3547582,46.4982953,25.89697347
AZ-2012-367312,98,49,2,office supplies,art,49,49,98,2/14/2012,Louise Winter,Mulhouse,France,Central,Corporate,2/18/2012,Economy,7.335888,47.750839,25.89697347
AZ-2012-3680090,132,36,5,furniture,furnishings,96,96,180,8/1/2012,Lola Hughes,Milan,Italy,South,Consumer,8/5/2012,Economy,9.1859243,45.4654219,42.22495756
AZ-2012-3680090,34,1,2,office supplies,binders,33,33,2,8/1/2012,Lola Hughes,Milan,Italy,South,Consumer,8/5/2012,Economy,9.1859243,45.4654219,25.89697347
AZ-2012-3680090,144,29,4,technology,accessories,115,115,116,8/1/2012,Lola Hughes,Milan,Italy,South,Consumer,8/5/2012,Economy,9.1859243,45.4654219,74.10472279
AZ-2012-3689624,236,47,6,office supplies,appliances,189,189,282,10/19/2012,Owen Howell,Elx,Spain,South,Home Office,10/21/2012,Priority,-0.7125608,38.2699329,25.89697347
AZ-2012-3689624,22,1,2,office supplies,labels,21,21,2,10/19/2012,Owen Howell,Elx,Spain,South,Home Office,10/21/2012,Priority,-0.7125608,38.2699329,25.89697347
AZ-2012-3689624,482,-1,9,office supplies,storage,355,483,-9,10/19/2012,Owen Howell,Elx,Spain,South,Home Office,10/21/2012,Priority,-0.7125608,38.2699329,25.89697347
AZ-2012-3700237,52,26,2,office supplies,envelopes,26,26,52,12/29/2012,Archie Springfield,Nice,France,Central,Home Office,1/2/2013,Economy,7.2619532,43.7101728,25.89697347
AZ-2012-37215,136,9,5,office supplies,art,127,127,45,9/24/2012,Nicole Johns,Berlin,Germany,Central,Consumer,9/28/2012,Economy Plus,13.404954,52.5200066,25.89697347
AZ-2012-3736709,73,-26,3,office supplies,storage,99,99,-78,10/31/2012,Holly Doyle,Sheffield,United Kingdom,North,Consumer,11/4/2012,Economy,-1.470085,53.381129,25.89697347
AZ-2012-3743850,56,27,2,office supplies,paper,29,29,54,3/23/2012,Anthony Stewart,Molina de Segura,Spain,South,Home Office,3/26/2012,Economy Plus,-1.2073261,38.051681,25.89697347
AZ-2012-3746179,58,3,4,office supplies,binders,55,55,12,3/19/2012,Mark Westfall,Roubaix,France,Central,Consumer,3/23/2012,Economy Plus,3.177847,50.6927049,25.89697347
AZ-2012-3751519,325,34,2,technology,copiers,291,291,68,12/28/2012,Denise Harris,Paris,France,Central,Consumer,1/4/2013,Economy,2.3522219,48.856614,74.10472279
AZ-2012-375859,21,7,3,office supplies,binders,14,14,21,4/23/2012,Dominic Scott,London,United Kingdom,North,Consumer,4/27/2012,Economy,-0.1277583,51.5073509,25.89697347
AZ-2012-3768744,18,6,3,office supplies,binders,12,12,18,7/18/2012,Jonathan Bottrill,Sant Boi de Llobregat,Spain,South,Consumer,7/18/2012,Immediate,2.035041,41.3458415,25.89697347
AZ-2012-3768744,44,17,4,office supplies,fasteners,27,27,68,7/18/2012,Jonathan Bottrill,Sant Boi de Llobregat,Spain,South,Consumer,7/18/2012,Immediate,2.035041,41.3458415,25.89697347
AZ-2012-3772420,167,20,4,office supplies,supplies,147,147,80,9/26/2012,Chelsea Howell,Essen,Germany,Central,Consumer,9/30/2012,Economy,7.0115552,51.4556432,25.89697347
AZ-2012-3783663,582,140,3,furniture,bookcases,442,442,420,8/7/2012,Ewan Walton,Milan,Italy,South,Consumer,8/12/2012,Economy,9.1859243,45.4654219,42.22495756
AZ-2012-3813896,48,12,2,office supplies,paper,36,36,24,9/21/2012,Robert Quick,Fontainebleau,France,Central,Consumer,9/21/2012,Immediate,2.70162,48.404676,25.89697347
AZ-2012-3813896,125,40,2,technology,phones,85,85,80,9/21/2012,Robert Quick,Fontainebleau,France,Central,Consumer,9/21/2012,Immediate,2.70162,48.404676,74.10472279
AZ-2012-3819043,308,68,7,office supplies,supplies,240,240,476,4/19/2012,Harry Josephson,Hasselt,Belgium,Central,Consumer,4/22/2012,Economy Plus,5.33248,50.93069,25.89697347
AZ-2012-3833359,100,28,2,office supplies,binders,72,72,56,5/1/2012,David To,Karlsruhe,Germany,Central,Home Office,5/4/2012,Economy Plus,8.4036527,49.0068901,25.89697347
AZ-2012-3853973,173,0,5,office supplies,supplies,173,173,0,11/8/2012,Nicole Nash,Torre del Greco,Italy,South,Consumer,11/12/2012,Economy,14.367461,40.7894429,25.89697347
AZ-2012-385874,52,5,3,office supplies,art,47,47,15,6/8/2012,Lewis Greenwood,Mont-Saint-Aignan,France,Central,Consumer,6/13/2012,Economy,1.079798,49.459778,25.89697347
AZ-2012-3906554,518,63,8,furniture,chairs,455,455,504,7/6/2012,Cynthia Zielinski,Paris,France,Central,Home Office,7/10/2012,Economy,2.3522219,48.856614,42.22495756
AZ-2012-3913480,906,235,8,furniture,furnishings,671,671,1880,7/11/2012,William Jolly,Cottbus,Germany,Central,Consumer,7/17/2012,Economy,14.3328679,51.7563108,42.22495756
AZ-2012-3913480,398,60,7,office supplies,art,338,338,420,7/11/2012,William Jolly,Cottbus,Germany,Central,Consumer,7/17/2012,Economy,14.3328679,51.7563108,25.89697347
AZ-2012-3913480,345,138,7,office supplies,binders,207,207,966,7/11/2012,William Jolly,Cottbus,Germany,Central,Consumer,7/17/2012,Economy,14.3328679,51.7563108,25.89697347
AZ-2012-3919315,343,62,2,furniture,bookcases,281,281,124,10/30/2012,Dominic Joyce,Dudley,United Kingdom,North,Corporate,11/3/2012,Economy,-2.081112,52.512255,42.22495756
AZ-2012-3919315,83,2,5,furniture,furnishings,81,81,10,10/30/2012,Dominic Joyce,Dudley,United Kingdom,North,Corporate,11/3/2012,Economy,-2.081112,52.512255,42.22495756
AZ-2012-3919315,78,28,6,office supplies,envelopes,50,50,168,10/30/2012,Dominic Joyce,Dudley,United Kingdom,North,Corporate,11/3/2012,Economy,-2.081112,52.512255,25.89697347
AZ-2012-3919315,1169,47,9,technology,phones,1122,1122,423,10/30/2012,Dominic Joyce,Dudley,United Kingdom,North,Corporate,11/3/2012,Economy,-2.081112,52.512255,74.10472279
AZ-2012-3931920,249,40,2,technology,copiers,209,209,80,3/9/2012,Dominic Jordan,Turku,Finland,North,Consumer,3/16/2012,Economy,22.2666303,60.4518126,74.10472279
AZ-2012-3935458,57,23,3,office supplies,art,34,34,69,10/15/2012,Jonathan Barbee,Choisy-le-Roi,France,Central,Consumer,10/20/2012,Economy,2.4088759,48.762541,25.89697347
AZ-2012-3935458,98,-5,2,office supplies,storage,103,103,-10,10/15/2012,Jonathan Barbee,Choisy-le-Roi,France,Central,Consumer,10/20/2012,Economy,2.4088759,48.762541,25.89697347
AZ-2012-3958452,236,116,2,technology,machines,120,120,232,2/9/2012,Kimberly Jones,Aschaffenburg,Germany,Central,Corporate,2/13/2012,Economy,9.1355554,49.9806625,74.10472279
AZ-2012-3965327,79,32,8,office supplies,envelopes,47,47,256,5/21/2012,Sherron Henegar,Harlow,United Kingdom,North,Consumer,5/28/2012,Economy,0.087806,51.767787,25.89697347
AZ-2012-3970156,20,8,2,office supplies,envelopes,12,12,16,12/17/2012,Mariam McMeckan,Newcastle upon Tyne,United Kingdom,North,Corporate,12/19/2012,Economy Plus,-1.61778,54.978252,25.89697347
AZ-2012-3973633,48,18,3,office supplies,art,30,30,54,9/27/2012,Lillian Davis,Rome,Italy,South,Consumer,10/2/2012,Economy,12.4963655,41.9027835,25.89697347
AZ-2012-3981098,33,9,2,office supplies,binders,24,24,18,7/6/2012,Bianca Whitford,Sunderland,United Kingdom,North,Corporate,7/12/2012,Economy,-1.383801,54.906869,25.89697347
AZ-2012-398573,412,165,3,office supplies,storage,247,247,495,9/18/2012,Thomas Stephens,Swansea,United Kingdom,North,Corporate,9/25/2012,Economy,-3.943646,51.62144,25.89697347
AZ-2012-3985988,112,4,4,office supplies,art,108,108,16,6/25/2012,Michael Watkins,Pesaro,Italy,South,Home Office,7/1/2012,Economy,12.9155494,43.9124756,25.89697347
AZ-2012-3985988,124,4,8,office supplies,binders,120,120,32,6/25/2012,Michael Watkins,Pesaro,Italy,South,Home Office,7/1/2012,Economy,12.9155494,43.9124756,25.89697347
AZ-2012-3985988,89,41,4,office supplies,envelopes,48,48,164,6/25/2012,Michael Watkins,Pesaro,Italy,South,Home Office,7/1/2012,Economy,12.9155494,43.9124756,25.89697347
AZ-2012-3985988,17,5,1,office supplies,fasteners,12,12,5,6/25/2012,Michael Watkins,Pesaro,Italy,South,Home Office,7/1/2012,Economy,12.9155494,43.9124756,25.89697347
AZ-2012-3985988,31,4,3,office supplies,storage,27,27,12,6/25/2012,Michael Watkins,Pesaro,Italy,South,Home Office,7/1/2012,Economy,12.9155494,43.9124756,25.89697347
AZ-2012-4005436,683,198,5,technology,phones,485,485,990,9/10/2012,Thomas McCallum,Glasgow,United Kingdom,North,Consumer,9/15/2012,Economy,-4.251806,55.864237,74.10472279
AZ-2012-400830,666,203,8,furniture,furnishings,190,463,1624,2/7/2012,Bonnie Wilson,Graz,Austria,Central,Corporate,2/11/2012,Economy,15.439504,47.070714,42.22495756
AZ-2012-4009939,288,128,6,office supplies,storage,160,160,768,12/29/2012,Rebecca Cook,Essen,Germany,Central,Corporate,1/4/2013,Economy,7.0115552,51.4556432,25.89697347
